exported_at,projections_updated_at,event_name,course_used,display_round,round,pricing_mode,pricing_skill,dg_id,player_name,actual_fairways,actual_round_score,actual_birdies,actual_gir,actual_source,book_odds_source,fairways_line,round_score_line,birdies_line,gir_line,fairways_book_line,round_score_book_line,birdies_book_line,gir_book_line,fairways_over_odds,round_score_over_odds,birdies_over_odds,gir_over_odds,fairways_under_odds,round_score_under_odds,birdies_under_odds,gir_under_odds,fairways_over,round_score_over,birdies_over,gir_over,fairways_under,round_score_under,birdies_under,gir_under,weather_wind_mph,weather_temp_f,weather_condition,weather_difficulty,sg_ott,sg_app,tee_wave,pin_sheet_active,gir_minus_fw,course_fw_width,edge
2026-06-25T00:36:15Z,2026-05-16T21:10:20Z,PGA Championship,Aronimink Golf Club,3,3,default,default,27774,"Gotterup, Chris",7,71.0,2,9,historical_rounds,pre_round_audit,7.5,71.1,4.5,11.5,6.5,69.5,3.5,11.5,-124,-158,-188,-126,-118,+108,+125,-108,W,W,L,L,L,L,W,W,,,,,0.459,-1.198,,0,2,39.7,
2026-06-25T00:36:15Z,2026-05-16T21:10:20Z,PGA Championship,Aronimink Golf Club,3,3,default,default,18554,"Rai, Aaron",8,67.0,6,15,historical_rounds,pre_round_audit,10,71.0,4.5,14,,,6.5,,,,+610,,,,-950,,L,L,L,W,W,W,W,L,,,,,-1.096,3.611,,0,7,39.7,
2026-06-25T00:36:15Z,2026-05-16T21:10:20Z,PGA Championship,Aronimink Golf Club,3,3,default,default,27900,"Potgieter, Aldrich",4,73.0,3,12,historical_rounds,pre_round_audit,7.5,71.9,4.5,10,,,2.5,,,,-136,,,,-112,,L,W,W,W,W,L,L,L,,,,,0.393,0.402,,0,8.002,39.7,
2026-06-25T00:36:15Z,2026-05-16T20:15:49Z,PGA Championship,Aronimink Golf Club,3,3,default,default,9771,"Day, Jason",7,75.0,3,10,historical_rounds,pre_round_audit,8,73.2,3,8.5,,,2.5,,,,-320,,,,+205,,L,W,W,W,W,L,L,L,,,,,-0.177,-4.665,,0,3.008,39.7,
2026-06-25T00:36:15Z,2026-05-16T21:10:20Z,PGA Championship,Aronimink Golf Club,3,3,default,default,14139,"Thomas, Justin",6,72.0,5,8,historical_rounds,pre_round_audit,8,71.3,4,11.5,7.5,72.5,4.5,8.5,+134,+136,-370,-110,-194,-194,+245,-124,L,L,W,L,W,W,L,W,,,,,-1.121,-1.113,,0,1.986,39.7,
2026-06-25T00:36:15Z,2026-05-16T21:10:20Z,PGA Championship,Aronimink Golf Club,3,3,default,default,26651,"Young, Cameron",7,72.0,4,14,historical_rounds,pre_round_audit,9,70.1,4.5,14,8.5,72.5,3.5,13.5,+106,-140,+128,-138,-154,-102,-192,+100,L,L,W,W,W,W,L,L,,,,,0.702,1.198,,0,7.004,39.7,
2026-06-25T00:36:15Z,2026-05-16T21:10:20Z,PGA Championship,Aronimink Golf Club,3,3,default,default,23950,"Aberg, Ludvig",10,68.0,4,13,historical_rounds,pre_round_audit,9,70.3,5,15,10.5,68.5,4.5,12.5,-205,+132,+200,+136,+140,-188,-300,-188,L,L,L,W,W,W,W,L,,,,,2.198,1.151,,0,3,39.7,
2026-06-25T00:36:15Z,2026-05-16T21:10:20Z,PGA Championship,Aronimink Golf Club,3,3,default,default,23475,"Novak, Andrew",4,71.0,3,13,historical_rounds,pre_round_audit,8,72.0,4,12.5,,,3.5,,,,+305,,,,-470,,L,L,L,W,W,W,W,L,,,,,-1.548,2.363,,0,8.992,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,23014,"Theegala, Sahith",5,72.0,2,5,historical_rounds,pre_round_audit,7,73.4,3.5,8.5,,,2.5,,,,-166,,,,+118,,L,L,L,L,W,W,W,W,,,,,-0.528,-3.923,,0,0.006,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,14636,"Spieth, Jordan",7,70.0,2,12,historical_rounds,pre_round_audit,8.5,72.5,3.5,8.5,7.5,70.5,3.5,12.5,-178,-108,+102,+110,+122,-124,-146,-152,L,L,L,L,W,W,W,W,,,,,-0.697,-0.203,,0,5.006,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,26947,"Jarvis, Casey",6,78.0,1,8,historical_rounds,pre_round_audit,8.5,72.7,3.5,14.5,,,2.5,,,,-136,,,,-104,,L,W,L,L,W,L,W,W,,,,,0.001,-2.582,,0,1.986,39.7,
2026-06-25T00:36:15Z,2026-05-16T19:36:45Z,PGA Championship,Aronimink Golf Club,3,3,default,default,17576,"Conners, Corey",7,72.0,5,10,historical_rounds,pre_round_audit,9.5,72.3,3.5,9.5,,,5.5,,,,+225,,,,-340,,L,L,L,W,W,W,W,L,,,,,-1.981,-0.109,,0,3.008,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,20706,"Wallace, Matt",7,72.0,3,11,historical_rounds,pre_round_audit,8,71.8,4,12.5,,,2.5,,,,-134,,,,-105,,L,W,W,L,W,L,L,W,,,,,-0.576,-0.883,,0,3.998,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,17646,"Fitzpatrick, Matt",5,71.0,4,9,historical_rounds,pre_round_audit,9.5,71.3,4,14.5,8.5,69.5,3.5,12.5,-184,-134,+112,-125,+128,+100,-160,-110,L,W,W,L,W,L,L,W,,,,,-0.687,-0.474,,0,4.002,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,6093,"Rose, Justin",10,65.0,6,16,historical_rounds,pre_round_audit,8.5,72.4,3.5,11.5,8.5,70.5,3.5,12.5,-108,-118,-102,+106,-134,-114,-138,-146,W,L,W,W,L,W,L,L,,,,,0.419,3.317,,0,6.006,39.7,
2026-06-25T00:36:15Z,2026-05-16T19:36:45Z,PGA Championship,Aronimink Golf Club,3,3,default,default,29767,"Gerard, Ryan",7,73.0,3,9,historical_rounds,pre_round_audit,8.5,72.8,3.5,12,8.5,71.5,3.5,9.5,-134,-575,+370,-150,-108,+385,-575,+110,L,W,L,L,W,L,W,W,,,,,0.144,-2.778,,0,2,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,8825,"Harman, Brian",8,66.0,4,9,historical_rounds,pre_round_audit,8.5,72.0,3.5,11.5,,,2.5,,,,-150,,,,+106,,L,L,W,L,W,W,L,W,,,,,0.04,-1.009,,0,1.006,39.7,
2026-06-25T00:36:15Z,2026-05-16T20:15:49Z,PGA Championship,Aronimink Golf Club,3,3,default,default,11889,"Fox, Ryan",7,72.0,2,10,historical_rounds,pre_round_audit,7.5,73.1,3,9.5,,,2.5,,,,+2500,,,,-8000,,L,L,L,W,W,W,W,L,,,,,1.38,-1.264,,0,3.008,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,10091,"McIlroy, Rory",6,66.0,6,13,historical_rounds,pre_round_audit,8.5,70.6,4.5,14.5,7.5,69.5,3.5,12.5,-174,-102,-178,-142,+120,-132,+126,+102,L,L,W,W,W,W,L,L,,,,,1.766,0.733,,0,6.99,39.7,
2026-06-25T00:36:15Z,2026-05-16T19:36:45Z,PGA Championship,Aronimink Golf Club,3,3,default,default,24968,"Griffin, Ben",6,67.0,5,12,historical_rounds,pre_round_audit,8.5,72.2,3.5,8.5,8.5,67.5,5.5,12.5,-108,+126,+2450,+108,-134,-180,-8000,-148,L,L,L,L,W,W,W,W,,,,,0.018,1.03,,0,6,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,12965,"Fowler, Rickie",12,68.0,2,16,historical_rounds,pre_round_audit,8.5,70.0,5,14.5,8.5,70.5,3.5,11.5,-154,-106,+136,-162,+106,-128,-192,+118,W,L,L,W,L,W,W,L,,,,,1.04,1.733,,0,4.004,39.7,
2026-06-25T00:36:15Z,2026-05-16T20:15:49Z,PGA Championship,Aronimink Golf Club,3,3,default,default,15856,"Smith, Cameron",6,68.0,4,12,historical_rounds,pre_round_audit,6.5,72.6,4,9.5,,,4.5,,,,+220,,,,-340,,L,L,L,W,W,W,W,L,,,,,-0.514,1.407,,0,6,39.7,
2026-06-25T00:36:15Z,2026-05-16T20:15:49Z,PGA Championship,Aronimink Golf Club,3,3,default,default,14838,"Reed, Patrick",5,67.0,5,11,historical_rounds,pre_round_audit,9.5,70.7,4.5,12.5,5.5,67.5,4.5,11.5,+630,-230,-140,+220,-950,+160,-108,-300,L,L,W,L,W,W,L,W,,,,,-0.743,1.475,,0,6,39.7,
2026-06-25T00:36:15Z,2026-05-16T20:15:49Z,PGA Championship,Aronimink Golf Club,3,3,default,default,22760,"Hisatsune, Ryo",6,73.0,2,11,historical_rounds,pre_round_audit,8.5,72.7,3.5,8.5,,,2.5,,,,+2700,,,,-12500,,L,W,L,W,W,L,W,L,,,,,-0.346,-1.188,,0,4.992,39.7,
2026-06-25T00:36:15Z,2026-05-16T19:36:45Z,PGA Championship,Aronimink Golf Club,3,3,default,default,13126,"Taylor, Nick",6,65.0,5,16,historical_rounds,pre_round_audit,9,71.4,4,12,,,5.5,,,,-166,,,,+110,,L,L,L,W,W,W,W,L,,,,,-0.632,4.274,,0,9.996,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,19895,"Schauffele, Xander",10,66.0,6,12,historical_rounds,pre_round_audit,8.5,72.0,3.5,12,7.5,69.5,3.5,12.5,-175,-130,+106,-125,+122,-104,-148,-110,W,L,W,L,L,W,L,W,,,,,1.386,-1.025,,0,2.01,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,16243,"Koepka, Brooks",9,68.0,3,13,historical_rounds,pre_round_audit,8.5,70.4,5,15,,,3.5,,,,-128,,,,-110,,W,L,L,L,L,W,W,W,,,,,1.155,-1.804,,0,3.994,39.7,
2026-06-25T00:36:15Z,2026-05-16T20:15:49Z,PGA Championship,Aronimink Golf Club,3,3,default,default,19195,"Rahm, Jon",9,67.0,5,15,historical_rounds,pre_round_audit,9,69.3,6,15.5,8.5,66.5,5.5,15.5,-380,+128,+154,+166,+255,-182,-235,-230,W,W,L,L,L,L,W,W,,,,,1.557,0.317,,0,5.992,39.7,
2026-06-25T00:36:15Z,2026-05-16T20:15:49Z,PGA Championship,Aronimink Golf Club,3,3,default,default,15310,"Li, Haotong",6,71.0,4,13,historical_rounds,pre_round_audit,8.5,72.6,3.5,9,,,4.5,,,,-156,,,,+104,,L,L,L,W,W,W,W,L,,,,,0.31,-0.2,,0,6.99,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,14502,"Cauley, Bud",9,67.0,4,15,historical_rounds,pre_round_audit,8.5,72.0,3.5,12,,,2.5,,,,-140,,,,+100,,W,L,W,W,L,W,L,L,,,,,1.527,0.248,,0,5.992,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,21407,"Reitan, Kristoffer",8,65.0,5,13,historical_rounds,pre_round_audit,8.5,70.2,5,13.5,8.5,70.5,2.5,11.5,+100,-152,-188,-154,-144,+112,+134,+112,L,L,W,W,W,W,L,L,,,,,1.628,1.133,,0,5.002,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,13900,"Lowry, Shane",9,70.0,5,9,historical_rounds,pre_round_audit,8.5,71.8,4,11,8.5,70.5,2.5,12.5,-130,-130,-178,-128,-110,-104,+126,-108,W,L,W,L,L,W,L,W,,,,,0.224,-0.953,,0,-0.002,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,17606,"Berger, Daniel",5,69.0,5,11,historical_rounds,pre_round_audit,8.5,72.0,4,11.5,,,2.5,,,,-154,,,,+108,,L,L,W,L,W,W,L,W,,,,,-0.318,-0.089,,0,6,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,23816,"Valimaki, Sami",6,71.0,4,11,historical_rounds,pre_round_audit,8,73.1,3,11,,,2.5,,,,-118,,,,-120,,L,L,W,,W,W,L,,,,,,-0.404,-0.906,,0,4.992,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,23841,"Neergaard-Petersen, Rasmus",7,71.0,3,12,historical_rounds,pre_round_audit,8.5,73.1,2.5,8.5,,,2.5,,,,-142,,,,+100,,L,L,W,W,W,W,L,L,,,,,-0.038,0.719,,0,5.006,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,0,John Keefer,,,,,,pre_round_audit,,,0,,,,2.5,,,,-140,,,,-102,,,,,,,,,,,,,,,,,0,,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,23838,"Hojgaard, Rasmus",8,71.0,3,13,historical_rounds,pre_round_audit,7,72.2,3.5,13,,,2.5,,,,-190,,,,+134,,W,L,W,,L,W,L,,,,,,1.253,-0.379,,0,5.002,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,25569,"Stevens, Sam",6,71.0,4,13,historical_rounds,pre_round_audit,8.5,73.4,3.5,8.5,,,2.5,,,,-162,,,,+115,,L,L,W,W,W,W,L,L,,,,,-3.168,4.129,,0,6.99,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,19483,"Burns, Sam",7,67.0,7,15,historical_rounds,pre_round_audit,8,71.7,4.5,9,7.5,70.5,3.5,12.5,-168,-116,+120,+110,+116,-116,-168,-152,L,L,W,W,W,W,L,L,,,,,0.435,0.244,,0,7.994,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,10419,"Noren, Alex",7,70.0,3,13,historical_rounds,pre_round_audit,9,71.3,4,14.5,8.5,71.5,2.5,12.5,-160,+115,-160,+104,+112,-154,+112,-142,L,L,W,W,W,W,L,L,,,,,-0.776,0.633,,0,5.996,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,23602,"Hojgaard, Nicolai",3,66.0,5,11,historical_rounds,pre_round_audit,7.5,70.4,5,14.5,7.5,70.5,3.5,12.5,-136,-115,+120,+104,-106,-118,-170,-144,L,L,W,L,W,W,L,W,,,,,-1.77,2.219,,0,8.002,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,17543,"Kim, Michael",3,67.0,8,11,historical_rounds,pre_round_audit,7,71.9,4,12,,,2.5,,,,-150,,,,+106,,L,L,W,L,W,W,L,W,,,,,-0.376,2.099,,0,8.002,39.7,
2026-06-25T00:36:15Z,2026-05-16T04:17:01Z,PGA Championship,Aronimink Golf Club,3,3,default,default,29197,"Brennan, Michael",8,69.0,3,11,historical_rounds,pre_round_audit,9,71.9,4,10,,,2.5,,,,-164,,,,+116,,L,L,W,W,W,W,L,L,,,,,1.034,-1.392,,0,3.004,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,21407,"Reitan, Kristoffer",5,74.0,2,10,historical_rounds,pre_round_audit,8.5,70.2,5,13.5,7.5,70.5,3.5,11.5,-142,+100,-124,-140,-102,-136,-114,+100,L,W,L,L,W,L,W,W,,,,,0.361,-2.013,,0,5.01,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,12423,"Kirk, Chris",4,74.0,2,6,historical_rounds,pre_round_audit,8.5,71.8,4,10,,,3.5,,,,+125,,,,-176,,L,W,L,L,W,L,W,W,,,,,-1.199,-2.999,,0,1.99,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,18554,"Rai, Aaron",10,65.0,7,12,historical_rounds,pre_round_audit,10,71.0,4.5,14,9.5,70.5,3.5,12.5,-106,-115,+116,-128,-136,-116,-164,-108,W,L,W,L,L,W,L,W,,,,,0.669,1.318,,0,2.01,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,24968,"Griffin, Ben",9,70.0,2,13,historical_rounds,pre_round_audit,8.5,72.2,3.5,8.5,7.5,70.5,3.5,12.5,-156,+110,-115,+120,+108,-154,-122,-166,W,L,L,W,L,W,W,L,,,,,1.013,-0.433,,0,3.994,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,17646,"Fitzpatrick, Matt",8,65.0,5,14,historical_rounds,pre_round_audit,9.5,71.3,4,14.5,8.5,69.5,3.5,12.5,-110,+116,-166,-112,-132,-156,+116,-124,L,L,W,W,W,W,L,L,,,,,0.642,0.801,,0,6.01,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,23014,"Theegala, Sahith",6,71.0,2,15,historical_rounds,pre_round_audit,7,73.4,3.5,8.5,,,3.5,,,,-110,,,,-128,,L,L,L,W,W,W,W,L,,,,,-0.147,2.501,,0,8.988,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,17543,"Kim, Michael",7,72.0,2,11,historical_rounds,pre_round_audit,7,71.9,4,12,,,3.5,,,,-112,,,,-128,,,W,L,L,,L,W,W,,,,,-2.297,0.898,,0,3.998,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,9771,"Day, Jason",7,72.0,3,13,historical_rounds,pre_round_audit,8,73.2,3,8.5,,,3.5,,,,-118,,,,-120,,L,L,L,W,W,W,W,L,,,,,-0.683,-1.707,,0,5.996,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,17606,"Berger, Daniel",10,68.0,3,15,historical_rounds,pre_round_audit,8.5,72.0,4,11.5,,,3.5,,,,+100,,,,-140,,W,L,L,W,L,W,W,L,,,,,0.737,-0.309,,0,4.998,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,14502,"Cauley, Bud",3,72.0,1,13,historical_rounds,pre_round_audit,8.5,72.0,3.5,12,,,3.5,,,,+110,,,,-156,,L,,L,W,W,,W,L,,,,,-1.984,-0.2,,0,10,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,18079,"Niemann, Joaquin",9,71.0,4,13,historical_rounds,pre_round_audit,9,70.3,5,12,,,3.5,,,,-150,,,,+106,,,W,W,W,,L,L,L,,,,,1.191,-0.058,,0,3.994,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,15466,"Cantlay, Patrick",6,68.0,4,10,historical_rounds,pre_round_audit,8.5,70.5,4.5,14.5,7.5,69.5,3.5,12.5,-130,-112,-130,-118,-112,-124,-108,-116,L,L,W,L,W,W,L,W,,,,,-0.024,0.058,,0,4.002,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,18634,"McNealy, Maverick",4,72.0,3,13,historical_rounds,pre_round_audit,8,71.7,4,8.5,7.5,70.5,3.5,11.5,-110,+114,-128,-156,-132,-152,-112,+112,L,W,L,W,W,L,W,L,,,,,-1.278,-0.245,,0,8.992,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,29767,"Gerard, Ryan",8,73.0,3,12,historical_rounds,pre_round_audit,8.5,72.8,3.5,12,8.5,70.5,3.5,11.5,+125,-112,-104,-172,-180,-120,-136,+126,L,W,L,W,W,L,W,L,,,,,0.377,0.817,,0,4.012,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,13900,"Lowry, Shane",8,68.0,3,12,historical_rounds,pre_round_audit,8.5,71.8,4,11,8.5,69.5,3.5,12.5,+128,-154,-118,-114,-184,+114,-120,-120,L,L,L,L,W,W,W,W,,,,,0.233,1.022,,0,4.012,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,10419,"Noren, Alex",10,66.0,6,13,historical_rounds,pre_round_audit,9,71.3,4,14.5,8.5,70.5,3.5,12.5,+104,-102,-105,+116,-150,-134,-134,-160,W,L,W,W,L,W,L,L,,,,,0.008,2.358,,0,3,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,20706,"Wallace, Matt",7,68.0,4,12,historical_rounds,pre_round_audit,8,71.8,4,12.5,,,3.5,,,,+114,,,,-160,,L,L,W,L,W,W,L,W,,,,,-0.296,-0.585,,0,5.006,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,23475,"Novak, Andrew",8,70.0,4,13,historical_rounds,pre_round_audit,8,72.0,4,12.5,,,3.5,,,,+112,,,,-158,,,L,W,W,,W,L,L,,,,,0.638,-0.053,,0,5.002,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,17576,"Conners, Corey",9,70.0,2,13,historical_rounds,pre_round_audit,9.5,72.3,3.5,9.5,,,3.5,,,,-116,,,,-122,,L,L,L,W,W,W,W,L,,,,,0.284,0.134,,0,3.994,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,18417,"Scheffler, Scottie",10,69.0,4,16,historical_rounds,pre_round_audit,9,69.4,5,15,8.5,67.5,5.5,13.5,-108,-112,+126,+126,-136,-120,-180,-174,W,W,L,W,L,L,W,L,,,,,1.046,1.539,,0,6.006,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,25569,"Stevens, Sam",7,73.0,1,12,historical_rounds,pre_round_audit,8.5,73.4,3.5,8.5,,,3.5,,,,-108,,,,-132,,L,L,L,W,W,W,W,L,,,,,0.585,-0.902,,0,5.006,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,12965,"Fowler, Rickie",7,75.0,1,10,historical_rounds,pre_round_audit,8.5,70.0,5,14.5,8.5,69.5,3.5,11.5,+110,-126,-134,-146,-158,-106,-105,+106,L,W,L,L,W,L,W,W,,,,,-0.505,-0.864,,0,3.008,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,10091,"McIlroy, Rory",4,69.0,2,14,historical_rounds,pre_round_audit,8.5,70.6,4.5,14.5,7.5,68.5,4.5,12.5,-104,-114,-132,-125,-138,-120,-108,-110,L,W,L,W,W,L,W,L,,,,,0.325,-0.351,,0,10,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,23838,"Hojgaard, Rasmus",4,72.0,3,11,historical_rounds,pre_round_audit,7,72.2,3.5,13,,,3.5,,,,-126,,,,-112,,L,L,L,L,W,W,W,W,,,,,-0.282,-1.829,,0,6.994,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,22085,"Morikawa, Collin",7,68.0,4,14,historical_rounds,pre_round_audit,9,71.8,4,14.5,9.5,69.5,3.5,12.5,+130,-116,-175,-115,-188,-116,+125,-120,L,L,W,W,W,W,L,L,,,,,-0.405,0.983,,0,7.004,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,18474,"Smalley, Alex",10,70.0,3,14,historical_rounds,pre_round_audit,8.5,70.9,4.5,14,7.5,70.5,3.5,12.5,-126,-132,+104,+126,-114,-102,-148,-174,W,L,L,W,L,W,W,L,,,,,0.944,0.194,,0,4.008,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,0,Matthias Schmid,,,,,,pre_round_audit,0,0.0,0,0,6.5,71.5,3.5,11.5,-175,-105,+102,-134,+122,-128,-144,-104,,,,,,,,,,,,,,,,0,0,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,23841,"Neergaard-Petersen, Rasmus",7,73.0,1,12,historical_rounds,pre_round_audit,8.5,73.1,2.5,8.5,,,3.5,,,,+108,,,,-154,,L,L,L,W,W,W,W,L,,,,,-0.064,0.126,,0,5.006,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,15856,"Smith, Cameron",3,68.0,3,13,historical_rounds,pre_round_audit,6.5,72.6,4,9.5,,,3.5,,,,-124,,,,-114,,L,L,L,W,W,W,W,L,,,,,-1.229,2.374,,0,10,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,28984,"Puig, David",6,70.0,1,13,historical_rounds,pre_round_audit,8,69.8,5.5,14.5,,,3.5,,,,-142,,,,+100,,L,W,L,L,W,L,W,W,,,,,0.421,0.061,,0,6.99,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,19195,"Rahm, Jon",9,68.0,4,16,historical_rounds,pre_round_audit,9,69.3,6,15.5,7.5,68.5,4.5,12.5,-144,-124,-108,-102,+100,-108,-132,-134,W,L,L,W,L,W,W,L,,,,,1.417,-0.283,,0,7,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,16841,"Lee, Min Woo",8,71.0,3,11,historical_rounds,pre_round_audit,8.5,71.1,4,10.5,7.5,69.5,3.5,11.5,-118,-132,-138,-125,-122,-102,-104,-110,W,W,L,L,L,L,W,W,,,,,0.266,-1.206,,0,3.004,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,23465,"Greyserman, Max",8,70.0,3,13,historical_rounds,pre_round_audit,7,72.0,4,11,,,3.5,,,,-110,,,,-130,,W,L,L,W,L,W,W,L,,,,,-0.134,-0.213,,0,5.002,39.7,
2026-06-25T00:36:15Z,2026-05-17T03:11:47Z,PGA Championship,Aronimink Golf Club,4,4,default,default,19895,"Schauffele, Xander",5,69.0,3,14,historical_rounds,pre_round_audit,8.5,72.0,3.5,12,7.5,68.5,3.5,12.5,-106,-152,-174,-112,-136,+114,+124,-124,L,W,L,W,W,L,W,L,,,,,-0.593,0.78,,0,9.006,39.7,
